Analytes,TargetFullName_y,Target_y,UniProt_y,EntrezGeneID_y,EntrezGeneSymbol_y,AD_Estimate,AD_pvalue,AD_FDR,PD_Estimate,PD_pvalue,PD_FDR,FTD_Estimate,FTD_pvalue,FTD_FDR,DLB_Estimate,DLB_pvalue,DLB_FDR
X10746.24,Dickkopf-related protein 3,DKK3,Q9UBP4,27122,DKK3,0.167009810613805,1.01514268472474e-05,0.000345346555478788,0.280804375206369,3.06592520819159e-12,1.9666570728662e-10,-0.0435773572478714,0.733640642054574,0.94092506593284,0.217574542906353,0.00498012509912162,0.0863613819682324
X10748.216,Protocadherin beta-2,PCDB2,Q9Y5E7,56133,PCDHB2,0.0505918741506403,0.255460926726434,0.506247853293806,0.103295845447134,0.0218125539707741,0.0752561587910729,-0.00909368134260428,0.951728871198743,0.987336209791364,-0.00991231064074589,0.9115801761754,0.97852318830071
X10753.31,Disintegrin and metalloproteinase domain-containing protein 7,ADAM7,Q9H2U9,8756,ADAM7,-0.0467607524683136,0.32385238592318,0.574955407932152,-0.121656338270632,0.0149223263856514,0.0579270331551108,-0.127586434072367,0.412442983108904,0.844547776619476,0.0151543478413665,0.875227529469937,0.971171021239427
X10756.34,Urocortin-3,UCN3,Q969E3,114131,UCN3,0.0917445557294096,0.0280141634770176,0.13564767264141,0.180900834718767,0.00013212409186358,0.00130484884146887,0.234523810369909,0.101818179988413,0.681168845925312,0.0218051351475332,0.806812114232406,0.950721711055132
X10758.2,Keratocan,KERA,O60938,11081,KERA,0.073814570356264,0.0887616613734358,0.271001985533406,0.20476446772542,9.05248959600605e-06,0.000128347207641227,-0.0458082909663683,0.752914157712418,0.946983407577754,-0.199989663985314,0.0244541567037219,0.245668099151731
X10761.5,Transmembrane emp24 domain-containing protein 2,TMED2,Q15363,10959,TMED2,0.00396269541231928,0.923717654354439,0.968576727923363,0.150016220915766,0.000871302400512427,0.0063121655265193,0.237697004286655,0.0783608707574368,0.663619666080942,0.0656135367418625,0.436578153372728,0.828918595765372
X10781.19,C-type lectin domain family 4 member G,CLC4G,Q6UXB4,339390,CLEC4G,0.114903333300517,0.00932617226196266,0.0657802502964138,0.0165133610159035,0.720113446693306,0.825002521640831,0.209214978555321,0.145797434326676,0.719985623564215,0.145605061150566,0.109086058843708,0.500160715322958
X10801.11,Ephrin-A2,Ephrin-A2,O43921,1943,EFNA2,-0.0248544207783978,0.537178441032009,0.753212640046368,0.125056476684774,0.00387805611593522,0.0207973350308312,-0.168410497924518,0.204841750725372,0.755653351866118,0.0803646119591702,0.332403517047606,0.765166311143651
X10803.22,Heat shock 70 kDa protein 1A,HSP 70,P0DMV8,3303,HSPA1A,-0.0616459614145858,0.161292532737545,0.392227532227784,0.0959882243662259,0.0445943387895874,0.127437195667303,-0.0704993939246384,0.631639597792735,0.919234169788566,0.00218358178844265,0.980743505902331,0.995576570714129
X10809.14,Killer cell lectin-like receptor subfamily B member 1,KLRB1,Q12918,3820,KLRB1,0.0113727938844267,0.798350090297762,0.90805681945472,0.126800266977452,0.00762820595764154,0.034285412763359,-0.248101253410668,0.0967912326509016,0.681168845925312,-0.0483149178578625,0.606083527121444,0.898879716145414
X10815.2,Intracellular hyaluronan-binding protein 4,HABP4,Q5JVS0,22927,HABP4,-0.0973326827871741,0.0314529358971999,0.145380597460916,-0.111431104891118,0.0264389088135103,0.0871231274468142,-0.106072725113197,0.501547461690589,0.879095849210181,-0.0575856992776549,0.552657497924229,0.881522614114413
X10818.36,Sphingomyelin phosphodiesterase,ASM,P17405,6609,SMPD1,0.119206541932811,0.00972507398462758,0.0673056031844243,0.0936737747475769,0.0576324068231989,0.153230306591902,0.177704342534934,0.248244989913362,0.772652111135142,0.0660568235801209,0.493506254347768,0.86121456216756
X10819.108,Fibulin-1,fibulin 1,P23142,2192,FBLN1,0.0407138626050634,0.353816165813719,0.604516009188322,0.222808809233598,4.83448847152825e-06,7.41101283790885e-05,0.253065244235963,0.0834950097976364,0.663619666080942,0.348662388706581,0.0001277906321369,0.00765458552130889
X10827.67,Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3,LIGO3,P0C6S8,645191,LINGO3,-0.127394375890626,0.00137944120170525,0.0171460005540502,-0.129986604693644,0.00233785917131413,0.0139155275179031,-0.164666131906821,0.231135791365395,0.765579920743458,-0.0941463128535854,0.269934376159415,0.714062698658797
X10832.24,"Beta-1,4-galactosyltransferase 6",B4GT6,Q9UBX8,9331,B4GALT6,0.0186639877812621,0.62158409943767,0.812263873612477,-0.0602228251158794,0.141053854429101,0.28534685125936,-0.154166671040515,0.22920434227608,0.765579920743458,-0.162109836304834,0.0388255837594067,0.304715483268465
X10833.64,Hedgehog-interacting protein,HHIP,Q96QV1,64399,HHIP,0.098795785358334,0.0273662879832196,0.133833504592992,0.0152080888868864,0.755615357998211,0.850138977517098,0.0272741521161752,0.859395439480283,0.978242886394762,0.0625340101767574,0.502077224273141,0.868117566008195
X10847.1,Sialic acid-binding Ig-like lectin 15,SIG15,Q6ZMC9,284266,SIGLEC15,0.139561258801998,9.11435017107524e-05,0.00209092054098243,0.189738092779614,2.88861017532862e-07,6.17639075352629e-06,-0.131808200934656,0.2482954791895,0.772652111135142,0.279176853687277,0.00012859981729458,0.00765458552130889
X10851.77,Interleukin-27 subunit beta,IL27B,Q14213,10148,EBI3,0.180094777947308,3.57622611426115e-05,0.000988624516189264,0.186661386904609,7.26117363264743e-05,0.000783898271093163,0.0864462087890742,0.555349295837827,0.894442026735178,0.201675406862844,0.0276555934968296,0.259013688759365
X10852.114,Heterogeneous nuclear ribonucleoprotein D-like,HNRDL,O14979,9987,HNRNPDL,0.0533000278285863,0.0145841044502626,0.0898854273347806,0.0543496403614133,0.0209398593840328,0.0733950402919389,0.0558582287474843,0.437978896609646,0.857126792678138,0.0444947959962058,0.322803780154855,0.758181505681879
X10876.300,BRCA1-associated ATM activator 1,BRAT1,Q6PJG6,221927,BRAT1,-0.0483580078898173,0.300385357637828,0.54962706003002,0.0108169028150567,0.832887805522198,0.900534751020956,-0.3173832601887,0.0396637292713513,0.605882978697658,-0.027974522292233,0.77715569935553,0.942942041354054
X10880.38,Protein FAM163B,F163B,P0C2L3,642968,FAM163B,0.0484023743595714,0.220583920517362,0.471040065565033,0.129820659513734,0.00113093802666481,0.00783239784295013,0.0811693303732485,0.522750331227021,0.888404608638095,0.093907298071548,0.245113765198716,0.694884278629593
X10885.36,Bombesin receptor-activated protein C6orf89,CF089,Q6UWU4,221477,C6orf89,0.0253883398484232,0.551472095354946,0.764653963066133,0.126902514990569,0.00833760665044821,0.0369460544195247,-0.256845019355611,0.0652780315920733,0.649790738506019,0.0563026629800582,0.514741246507165,0.873800624857149
X10894.25,Secretagogin,Secretagogin,O76038,10590,SCGN,0.0755849130557438,0.105614917154293,0.301164332170227,0.10538989913992,0.0382919784130719,0.114219007392851,0.120552710666544,0.435807641922306,0.857125492280865,0.00928350148579454,0.922892201011914,0.980170167105702
X10900.272,Stathmin-2,STMN2,Q93045,11075,STMN2,0.0374217931341993,0.249042429333853,0.49967729363068,0.113965956476162,0.00104829423134709,0.00736034004942636,0.153389388629279,0.164431497959683,0.72847325877117,0.0790717806355452,0.242208792274589,0.691618384171529
X10903.50,Syntaxin-8,STX8,Q9UNK0,9482,STX8,-0.013871342584825,0.718289621219696,0.864703442333616,0.208598295550274,4.21248044060536e-07,8.59903033280281e-06,0.0883635259021583,0.504222455835419,0.880390530048789,-0.0779197359432546,0.334518813082101,0.765998189514358
X10916.44,Secretory phospholipase A2 receptor,PLA2R,Q13018,22925,PLA2R1,0.126859167279086,0.00262196260285563,0.0279829165688484,0.0992406484476836,0.0286607369484028,0.0922694575741,0.0762915115951866,0.593124383538078,0.906703563636298,-0.0327658122518667,0.710695645274725,0.922451743773309
X10917.40,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2,GBGT2,O14610,2793,GNGT2,-0.0865695154967943,0.0580417419572587,0.209884239675652,-0.143085239999559,0.00273852663118898,0.0157883468169857,-0.177005328876192,0.226368925418752,0.765579920743458,-0.184115363381079,0.0450307365988727,0.326942941438189
X10938.13,Lymphocyte function-associated antigen 3,sLFA-3,P19256,965,CD58,0.0662354730402319,0.111626948910654,0.311320916611521,0.107568062510279,0.0136880280661804,0.0542837943777034,0.173070179943593,0.214318953788774,0.765579920743458,0.0383526430708445,0.645837805309571,0.909818844281522
X10940.25,Sarcalumenin,SRCA,Q86TD4,6345,SRL,0.0298844570352799,0.500967872251121,0.72808947029546,0.120088582172287,0.0104802131807835,0.0446439513123382,0.124628326328203,0.396071302216978,0.836319301293567,0.218038086692465,0.0154192026577404,0.182571096701955
X10945.11,Syntaxin-6,Syntaxin-6,O43752,10228,STX6,0.171855119461132,5.1748954276237e-05,0.00132099708266297,0.200604274744916,1.08100917452832e-05,0.000149107048352998,-0.0378964053801673,0.788694942709154,0.956595129127129,0.234528672374584,0.00671555376587732,0.105575283478623
X10949.59,60S acidic ribosomal protein P2,RLA2,P05387,6181,RPLP2,-0.0270309164906713,0.559532785798826,0.770741216620616,-0.0355667637318737,0.480061041875901,0.640630842996179,-0.298439442571188,0.0434347020511941,0.607034911093386,-0.059411666668844,0.542715125663077,0.879133190699814
X10953.14,C-type lectin domain family 2 member A,CLC2A,Q6UVW9,387836,CLEC2A,-0.0273489956099951,0.466450346462842,0.702628718993017,-0.0901066384016954,0.0234773724204588,0.0794967414210658,0.0274037856803097,0.832058824887888,0.968584762167214,-0.105749072453878,0.190870759221525,0.630912476164704
X10955.4,C-type lectin domain family 10 member A,CLC10,Q8IUN9,10462,CLEC10A,-0.0954771255712374,0.0238347643069946,0.121509481308884,-0.0801864324937923,0.0665730864229732,0.169009375577447,-0.0132185243921869,0.927779109009364,0.984877896023098,-0.0762592680066997,0.396121027764656,0.803899307254304
X10956.82,"Glycine cleavage system H protein, mitochondrial",GCSH,P23434,2653,GCSH,0.0963518224510598,0.0295945047012092,0.140467595230524,0.0861512871320192,0.0848868155707429,0.200302568027107,0.067181362961169,0.661525730758744,0.927814223970836,0.0852900627335784,0.374218461880429,0.79084847032937
X10966.1,Alpha-2-HS-glycoprotein,a2-HS-Glycoprotein,P02765,197,AHSG,-0.0393082541787416,0.396978079060603,0.643969717780508,-0.0278614838054656,0.57543370729682,0.718150831905948,0.0560219950762583,0.716356952543799,0.937634388625501,-0.203471738444621,0.0341018237354615,0.288490076082195
X10970.3,Ecto-ADP-ribosyltransferase 3,NAR3,Q13508,419,ART3,0.225048372841521,4.13010195472986e-08,2.93414877579572e-06,0.00157706373251882,0.972542888128165,0.98552007083785,0.227464919858151,0.101685415903233,0.681168845925312,0.193764208913369,0.0280192634754019,0.259013688759365
X10976.44,Mucin-1:region 3,MUC1:region 3,P15941,4582,MUC1,0.0195614854782574,0.582905119438946,0.785889611974453,0.0842423248256642,0.02387778454476,0.0805722791048159,-0.213991541535857,0.0673283835481094,0.649790738506019,-0.0398342903284607,0.566538554706872,0.885094613464101
X10977.55,Unique cartilage matrix-associated protein,UCMA,Q8WVF2,221044,UCMA,0.170862123184104,0.000146382463938529,0.00300065240705904,0.105605297137108,0.0300485214234716,0.0956313010813474,0.0871088534570103,0.548754958144433,0.894442026735178,0.222925959542835,0.0141665291393651,0.173330107451455
X10978.39,Growth hormone variant,SOM2,P01242,2689,GH2,0.0300573942894582,0.506628774513473,0.731967998638298,0.20133982670701,4.57273685839008e-05,0.00052634272514605,0.087598292486635,0.565080593302153,0.897184797610335,0.201809258022033,0.0328590023504979,0.281947309778882
X10980.11,Acetylcholinesterase,ACES,P22303,43,ACHE,0.656537537585817,1.97075227539768e-47,4.34025342785083e-44,0.0703150483066661,0.0871883852824281,0.204346811479604,0.208508499138814,0.102113632340489,0.681168845925312,0.174088719661522,0.0289114286919124,0.263077410065811
X11067.13,Osteocalcin,Osteocalcin,P02818,632,BGLAP,-0.125280467072185,0.00876384000972972,0.063257744809668,-0.122746102410374,0.016020900689969,0.0608333855509339,-0.122570011907071,0.436645005387698,0.857126792678138,-0.0467253462058169,0.630471958500404,0.906824129747295
X11071.1,Interleukin-5,IL-5,P05113,3567,IL5,0.0127291121704778,0.767926703035662,0.892156097583369,-0.121972407092294,0.00851023802036188,0.0375658135347939,-0.00141806413231473,0.992202763870488,0.996207115187823,-0.0569610140849142,0.519201083764734,0.873800624857149
X11081.1,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",GPDA,P21695,2819,GPD1,-0.169441634738008,0.000124537157928881,0.00266646529147081,-0.195465658193971,9.2455320934742e-05,0.00097269475384688,-0.0937039425482023,0.537361577678329,0.892467939751259,-0.280106205582061,0.00322600710255529,0.0640066934732216
X11089.7,Immunoglobulin A,IgA,P01876|P01877,3493 3494,IGHA1|IGHA2,0.00468904776999758,0.917710105752145,0.966418659340839,0.165789677613232,0.000739087436267678,0.0055675322458994,0.0389939969173657,0.797543544601307,0.958764592281812,0.133010937504838,0.160466102471369,0.590969642713678
X11096.57,HemK methyltransferase family member 2,HEMK2,Q9Y5N5,29104,N6AMT1,0.11521793695868,0.000942628914522377,0.013001981708245,0.0759404069915778,0.0224101224168537,0.076597867981455,-0.0307312210232206,0.792814408646421,0.957259648743951,0.0562644758670725,0.428816377506964,0.823799582366055
X11098.1,Pyridoxal kinase,PDXK,O00764,8566,PDXK,-0.0949167279602333,0.0210220865711709,0.113701109896621,-0.0799668396041467,0.0805205030503366,0.193072820001057,-0.161264081451592,0.239538810894642,0.765579920743458,-0.269270326619812,0.00145061340619089,0.0402697595575764
X11101.18,Toll-like receptor 4,TLR4,O00206,7099,TLR4,-0.0886723228240026,0.0551825609995938,0.203920335700137,-0.135062700234295,0.0066066825585579,0.030870121403389,-0.385757599193235,0.0105731663010993,0.504108410336123,0.00876399852046809,0.927571665880751,0.980915159087234
X11102.22,Regenerating islet-derived protein 4,REG4,Q9BYZ8,83998,REG4,0.147796874590969,0.00026132635423792,0.00491904051980038,0.170403738212174,0.000137897361763116,0.00135578551959659,0.0599475910405608,0.66615939890952,0.928903913717922,0.14674770728924,0.0878614901040794,0.451602737981653
X11104.13,Chitinase-3-like protein 1,YKL-40,P36222,1116,CHI3L1,-0.0173542326344781,0.695786532174075,0.851307707050762,0.175091414725575,0.000252803908550434,0.00224499384918376,-0.170547136374235,0.247994091690352,0.772652111135142,0.026234466414005,0.775149067672663,0.942942041354054
X11107.25,Teneurin-3,TEN3,Q9P273,55714,TENM3,-0.12010264181848,0.00644366989983637,0.0514792346169515,-0.182802557355227,5.90169107454017e-05,0.000653140250075157,-0.139248269625514,0.343098690747339,0.821295736583097,-0.132498019882955,0.142398101127673,0.563367816856606
X11109.56,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1:Sushi 15-18",SVEP1:Sushi 15-18,Q4LDE5,79987,SVEP1,0.0126164860184963,0.747574359742868,0.883909874883389,0.401912709915879,2.85751716457366e-20,7.55184636253526e-18,0.0384256187605968,0.760919539390883,0.948922873371551,0.221913848452785,0.00645439441301145,0.103497477565086
X11117.2,Spermatogenesis-associated protein 20,SPT20,Q8TB22,64847,SPATA20,-0.109858035267373,0.0183421677028056,0.103666982046567,-0.0489421104174722,0.331352137868905,0.503043100850151,-0.125398103830247,0.42150974590307,0.849317171515755,-0.0451067334819219,0.644303778194729,0.909597235583883
X11120.49,N-acetyltransferase 14,NAT14,Q8WUY8,57106,NAT14,0.00258392041152788,0.950850541150353,0.979920375195816,0.0751670781877293,0.0854819352334488,0.201347289157717,-0.301919112911556,0.0276354842847389,0.585940915747045,0.0032067437718505,0.969656430050998,0.992178690334436
X11121.56,Brorin,VWC2,Q2TAL6,375567,VWC2,0.0957200239180158,0.0138069466536319,0.0865488581978615,0.211093960508739,3.01365897833407e-07,6.42298221608168e-06,0.162543889761884,0.209975644589011,0.762555438032889,0.125260442379637,0.116031898024199,0.512448362463827
X11126.102,Triple functional domain protein,TRIO,O75962,7204,TRIO,-0.106760910453672,0.0208182409506531,0.11347477181456,-0.153539253327878,0.00231492329890908,0.0138465517533539,0.17662481168228,0.247211064267991,0.772652111135142,0.0319215401183915,0.748816350604958,0.934776966385924
X11128.29,Transmembrane protein 132C:Cytoplasmic domain,T132C:CD,Q8N3T6,92293,TMEM132C,0.106994946824383,0.0239276012324317,0.121794808430413,0.00799195633676266,0.874092336876305,0.927767774587998,-0.0819458713479844,0.609965493125105,0.911543408360391,0.0559017212102418,0.558288922245995,0.884854514213326
X11130.158,Voltage-dependent L-type calcium channel subunit beta-4,CACB4,O00305,785,CACNB4,-0.0648292525532938,0.109081377832665,0.3064203500597,-0.051687058678018,0.21134669502386,0.374461682494675,-0.212855229539012,0.111642376179571,0.687070851367069,-0.231268982909593,0.00540678699141814,0.0914112376406179
X11137.43,Cytokine receptor common subunit beta:Cytoplasmic domain,IL3RB:CD,P32927,1439,CSF2RB,0.0461302383145843,0.231800410627594,0.481454043702142,0.0363369670404574,0.376784878579229,0.546764263732257,-0.258930055945308,0.0398617034553992,0.605882978697658,0.0863647307878341,0.281504052202042,0.72519721690748
X11140.56,Collagen alpha-1(I) chain:C-term propeptide,CO1A1:C-term propeptide,P02452,1277,COL1A1,0.0520525639429357,0.250282075583411,0.500639925334422,0.0435820043772221,0.371765967832693,0.5428193921482,0.371976529789317,0.0127630700060126,0.540548740575163,0.0377708634194407,0.685662829644452,0.915379401010239
X11142.11,"Angiopoietin-related protein 1:C-Term, Fibrinogen domian",ANGL1:C-term,O95841,9068,ANGPTL1,0.121081025655908,0.00533529946249041,0.0454298175236218,0.206196038318427,1.01861729588034e-05,0.000141983216748553,0.0575156056464925,0.688968369515762,0.932750664136347,0.243743176383783,0.00728911856419201,0.110204133532304
